latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
6.82,-63.87,322.3,1.6,1.2,2017-04-27,1800,A,29,6.0NRT,299.4,19.8,D
6.101,-69.158,331.6,1,1,2017-04-27,1800,A,67,6.0NRT,304.6,20.7,D
6.923,-63.358,328,1.7,1.3,2017-04-27,1800,A,73,6.0NRT,299.2,27.3,D
6.921,-63.374,330.4,1.7,1.3,2017-04-27,1800,A,79,6.0NRT,298.5,34.3,D
6.313,-67.811,328.6,1,1,2017-04-27,1800,A,41,6.0NRT,306.5,11.3,D
6.933,-63.366,326.6,1.7,1.3,2017-04-27,1800,A,78,6.0NRT,299.4,19.1,D
6.947,-63.615,327.6,1.7,1.3,2017-04-27,1800,A,61,6.0NRT,302.3,23.1,D
6.976,-63.649,327.2,1.6,1.3,2017-04-27,1800,A,69,6.0NRT,301,21.3,D
7.221,-62.412,327.3,2.1,1.4,2017-04-27,1800,A,79,6.0NRT,300,42.7,D
7.066,-63.576,329.6,1.7,1.3,2017-04-27,1800,A,79,6.0NRT,302.6,26.9,D
7.282,-62.05,334.3,2.2,1.4,2017-04-27,1800,A,80,6.0NRT,295,86.5,D
7.28,-62.07,326.9,2.2,1.4,2017-04-27,1800,A,79,6.0NRT,295.7,54.5,D
6.037,-70.927,320.2,1.2,1.1,2017-04-27,1800,A,69,6.0NRT,297.7,12.5,D
7.282,-62.057,335.5,2.2,1.4,2017-04-27,1800,A,86,6.0NRT,295.9,91.2,D
6.107,-70.878,314.5,1.2,1.1,2017-04-27,1800,A,52,6.0NRT,295.2,6.1,D
6.105,-70.889,321.3,1.2,1.1,2017-04-27,1800,A,71,6.0NRT,294.3,14.4,D
7.428,-61.547,322,2.4,1.5,2017-04-27,1800,A,47,6.0NRT,297.1,34.8,D
6.917,-65.562,331.1,1.2,1.1,2017-04-27,1800,A,61,6.0NRT,299.5,25.8,D
6.918,-65.556,326.3,1.2,1.1,2017-04-27,1805,A,30,6.0NRT,299.4,17.5,D
6.927,-65.569,331.5,1.2,1.1,2017-04-27,1805,A,70,6.0NRT,299.3,24.8,D
7.282,-63.669,327.5,1.7,1.3,2017-04-27,1805,A,72,6.0NRT,299.1,31.9,D
6.398,-70.221,322.7,1.1,1,2017-04-27,1805,A,66,6.0NRT,297.9,15.6,D
7.397,-63.421,336.3,1.7,1.3,2017-04-27,1805,A,72,6.0NRT,302.4,50.2,D
7.395,-63.437,330.7,1.7,1.3,2017-04-27,1805,A,60,6.0NRT,299.1,36.1,D
7.393,-63.427,337.3,1.7,1.3,2017-04-27,1805,A,76,6.0NRT,300,52.3,D
7.148,-65.8,319.2,1.2,1.1,2017-04-27,1805,A,32,6.0NRT,297.4,8.6,D
7.248,-66.126,322,1.2,1.1,2017-04-27,1805,A,63,6.0NRT,291.4,13.5,D
7.647,-63.598,329.5,1.7,1.3,2017-04-27,1805,A,71,6.0NRT,300.5,24.4,D
7.645,-63.613,332.8,1.7,1.3,2017-04-27,1805,A,77,6.0NRT,301.4,34.7,D
7.645,-63.604,336.7,1.7,1.3,2017-04-27,1805,A,85,6.0NRT,301.9,46.7,D
6.563,-71.732,318.2,1.3,1.1,2017-04-27,1805,A,66,6.0NRT,299.3,11.5,D
7.257,-66.999,332.4,1.1,1,2017-04-27,1805,A,79,6.0NRT,302.9,20.3,D
7.256,-67.008,331.3,1.1,1,2017-04-27,1805,A,76,6.0NRT,301.9,18.2,D
7.32,-66.867,328,1.1,1,2017-04-27,1805,A,37,6.0NRT,302.3,12.5,D
7.29,-67.077,334.2,1.1,1,2017-04-27,1805,A,53,6.0NRT,306.8,17.3,D
7.354,-67.15,338.7,1,1,2017-04-27,1805,A,68,6.0NRT,307.9,24.5,D
7.353,-67.159,340.8,1,1,2017-04-27,1805,A,72,6.0NRT,309.1,27.8,D
7.275,-67.714,327.1,1,1,2017-04-27,1805,A,41,6.0NRT,305.4,10.2,D
7.397,-67.041,331.6,1.1,1,2017-04-27,1805,A,71,6.0NRT,306.4,15.7,D
7.014,-69.855,321.3,1.1,1,2017-04-27,1805,A,57,6.0NRT,301.1,9.7,D
7.412,-67.326,327,1,1,2017-04-27,1805,A,45,6.0NRT,305.3,9.7,D
7.41,-67.336,336.9,1,1,2017-04-27,1805,A,83,6.0NRT,305.8,23.9,D
7.045,-69.885,326.3,1.1,1,2017-04-27,1805,A,54,6.0NRT,302.5,13.4,D
7.043,-69.894,322.4,1.1,1,2017-04-27,1805,A,30,6.0NRT,300.8,9,D
7.268,-68.472,338.4,1,1,2017-04-27,1805,A,74,6.0NRT,299.3,27.6,D
7.066,-69.868,334.1,1.1,1,2017-04-27,1805,A,84,6.0NRT,302,24.7,D
7.064,-69.878,339,1.1,1,2017-04-27,1805,A,88,6.0NRT,303.5,31.6,D
7.478,-67.048,322.9,1.1,1,2017-04-27,1805,A,48,6.0NRT,301.7,9.8,D
8.156,-62.15,313.2,2.2,1.5,2017-04-27,1805,A,30,6.0NRT,292.2,19.2,D
7.93,-64.229,335.2,1.5,1.2,2017-04-27,1805,A,0,6.0NRT,295.1,45.1,D
7.909,-64.556,343.2,1.5,1.2,2017-04-27,1805,A,0,6.0NRT,298.4,67.5,D
7.443,-68.092,335.2,1,1,2017-04-27,1805,A,47,6.0NRT,304,23.7,D
7.441,-68.101,346.6,1,1,2017-04-27,1805,A,92,6.0NRT,305,41.5,D
7.974,-64.484,324.5,1.5,1.2,2017-04-27,1805,A,40,6.0NRT,298.7,15.3,D
7.243,-69.671,328.5,1,1,2017-04-27,1805,A,79,6.0NRT,301.8,15.7,D
7.634,-66.999,337,1.1,1,2017-04-27,1805,A,81,6.0NRT,305.3,25.2,D
7.633,-67.009,348.3,1.1,1,2017-04-27,1805,A,93,6.0NRT,306.8,46.7,D
7.64,-67.006,333.1,1.1,1,2017-04-27,1805,A,69,6.0NRT,305.8,20.5,D
7.677,-66.805,327.1,1.1,1,2017-04-27,1805,A,41,6.0NRT,304.5,12.2,D
7.7,-66.778,331.9,1.1,1,2017-04-27,1805,A,71,6.0NRT,305,15.9,D
7.722,-66.681,342.9,1.1,1,2017-04-27,1805,A,89,6.0NRT,307.7,33.2,D
7.721,-66.691,331.8,1.1,1,2017-04-27,1805,A,66,6.0NRT,303.5,12,D
7.685,-66.954,327.1,1.1,1,2017-04-27,1805,A,71,6.0NRT,303.6,12.5,D
7.732,-66.683,332.4,1.1,1,2017-04-27,1805,A,44,6.0NRT,308.2,14.7,D
7.694,-66.955,330.6,1.1,1,2017-04-27,1805,A,76,6.0NRT,301.5,18.5,D
7.727,-66.782,329.3,1.1,1,2017-04-27,1805,A,49,6.0NRT,305.6,11.4,D
7.549,-68.113,327.5,1,1,2017-04-27,1805,A,64,6.0NRT,302.9,12.3,D
7.544,-68.149,327.9,1,1,2017-04-27,1805,A,63,6.0NRT,300.4,15.6,D
8.168,-63.72,335.3,1.7,1.3,2017-04-27,1805,A,55,6.0NRT,293.7,45.7,D
8.167,-63.726,327,1.7,1.3,2017-04-27,1805,A,46,6.0NRT,293.7,21.2,D
7.644,-67.708,330.2,1,1,2017-04-27,1805,A,68,6.0NRT,301.2,14.8,D
7.643,-67.717,339.4,1,1,2017-04-27,1805,A,87,6.0NRT,303.2,28.8,D
7.502,-68.708,326.2,1,1,2017-04-27,1805,A,45,6.0NRT,301.3,10.6,D
8.371,-62.414,321.4,2.2,1.4,2017-04-27,1805,A,44,6.0NRT,298.3,28.8,D
7.48,-69.054,318,1,1,2017-04-27,1805,A,39,6.0NRT,281.6,6.4,D
8.386,-62.494,320.9,2.1,1.4,2017-04-27,1805,A,31,6.0NRT,296.8,17.6,D
7.466,-69.405,328.5,1,1,2017-04-27,1805,A,79,6.0NRT,304.2,19.7,D
7.81,-67.056,326.3,1.1,1,2017-04-27,1805,A,57,6.0NRT,298.8,13.2,D
8.481,-62.252,321.5,2.2,1.4,2017-04-27,1805,A,53,6.0NRT,297.7,35.7,D
7.918,-66.732,355.6,1.1,1,2017-04-27,1805,A,83,6.0NRT,295.2,71.8,D
7.258,-71.863,315.6,1.3,1.1,2017-04-27,1805,A,70,6.0NRT,293.4,12.7,D
7.256,-71.875,318.2,1.3,1.1,2017-04-27,1805,A,74,6.0NRT,293.5,16.8,D
8.347,-64.437,336.1,1.5,1.2,2017-04-27,1805,A,83,6.0NRT,298.8,43.3,D
8.35,-64.429,328,1.5,1.2,2017-04-27,1805,A,71,6.0NRT,297.3,21,D
8.349,-64.443,326,1.5,1.2,2017-04-27,1805,A,61,6.0NRT,299,17.7,D
8.39,-64.545,328.2,1.5,1.2,2017-04-27,1805,A,51,6.0NRT,299.3,17.1,D
8.388,-64.558,338,1.5,1.2,2017-04-27,1805,A,84,6.0NRT,298.7,42.3,D
8.399,-64.56,334.1,1.5,1.2,2017-04-27,1805,A,71,6.0NRT,301.7,31.9,D
7.71,-69.685,328.9,1,1,2017-04-27,1805,A,79,6.0NRT,301.4,15.5,D
7.807,-69.145,346,1,1,2017-04-27,1805,A,92,6.0NRT,302.6,41.5,D
7.825,-69.148,338,1,1,2017-04-27,1805,A,82,6.0NRT,299.6,25.3,D
8.677,-63.163,325,1.9,1.3,2017-04-27,1805,A,36,6.0NRT,297.7,26,D
8.13,-67.194,318.7,1.1,1,2017-04-27,1805,A,26,6.0NRT,291.8,8.4,D
8.466,-64.828,331.5,1.4,1.2,2017-04-27,1805,A,72,6.0NRT,292.7,31.7,D
8.465,-64.841,335.1,1.4,1.2,2017-04-27,1805,A,76,6.0NRT,290.9,39.2,D
8.113,-67.518,336.7,1,1,2017-04-27,1805,A,83,6.0NRT,290.9,26.4,D
8.111,-67.527,334.8,1,1,2017-04-27,1805,A,61,6.0NRT,295.1,22.1,D
8.081,-67.739,333,1,1,2017-04-27,1805,A,82,6.0NRT,285.2,25.8,D
8.056,-68.048,334.5,1,1,2017-04-27,1805,A,79,6.0NRT,287.2,29.1,D
8.781,-63.059,342.3,1.9,1.4,2017-04-27,1805,A,90,6.0NRT,296.2,93.9,D
8.779,-63.076,342.6,1.9,1.4,2017-04-27,1805,A,90,6.0NRT,294.4,93.6,D
8.793,-63.06,434.4,1.9,1.4,2017-04-27,1805,A,87,6.0NRT,297.7,1373,D
8.791,-63.078,443,1.9,1.4,2017-04-27,1805,A,75,6.0NRT,297.7,1616.3,D
8.8,-63.05,330.8,2,1.4,2017-04-27,1805,A,61,6.0NRT,292.6,54.5,D
8.574,-65.536,345.1,1.3,1.1,2017-04-27,1805,A,90,6.0NRT,298.3,54.9,D
8.572,-65.548,328.1,1.3,1.1,2017-04-27,1805,A,38,6.0NRT,300.8,18.4,D
8.286,-68.241,328.3,1,1,2017-04-27,1805,A,72,6.0NRT,300.2,13,D
8.284,-68.25,333.9,1,1,2017-04-27,1805,A,82,6.0NRT,300.3,19.8,D
8.3,-68.213,321.9,1,1,2017-04-27,1805,A,28,6.0NRT,298.8,8,D
8.299,-68.222,334,1,1,2017-04-27,1805,A,82,6.0NRT,299.8,22.2,D
8.301,-68.269,328.1,1,1,2017-04-27,1805,A,75,6.0NRT,296.4,14.2,D
8.3,-68.278,321.4,1,1,2017-04-27,1805,A,24,6.0NRT,296,7.6,D
8.06,-69.94,329.1,1,1,2017-04-27,1805,A,73,6.0NRT,302.9,15.1,D
8.221,-69.212,341.8,1,1,2017-04-27,1805,A,84,6.0NRT,301.6,35.1,D
9.007,-64.978,323.5,1.4,1.2,2017-04-27,1805,A,54,6.0NRT,295.4,12,D
8.73,-67.235,336.1,1.1,1,2017-04-27,1805,A,67,6.0NRT,308.1,17.8,D
9.102,-64.785,336.1,1.5,1.2,2017-04-27,1805,A,84,6.0NRT,283.1,51.2,D
9.1,-64.798,368.1,1.5,1.2,2017-04-27,1805,A,94,6.0NRT,286.7,178.6,D
9.053,-65.232,330.7,1.4,1.2,2017-04-27,1805,A,50,6.0NRT,297.7,24.1,D
9.051,-65.244,360.2,1.4,1.2,2017-04-27,1805,A,100,6.0NRT,300,111.6,D
9.11,-65.712,337.1,1.3,1.1,2017-04-27,1805,A,84,6.0NRT,282.6,42.8,D
8.791,-68.315,324.9,1,1,2017-04-27,1805,A,70,6.0NRT,298.2,13.3,D
9.106,-66.58,349.7,1.1,1.1,2017-04-27,1805,A,94,6.0NRT,307.4,55.4,D
9.18,-66.248,334.9,1.2,1.1,2017-04-27,1805,A,80,6.0NRT,301.8,26.7,D
8.678,-70.002,320.7,1,1,2017-04-27,1805,A,29,6.0NRT,300.1,7.2,D
9.199,-66.343,326.8,1.2,1.1,2017-04-27,1805,A,64,6.0NRT,301.7,11.9,D
9.337,-65.382,325.9,1.3,1.1,2017-04-27,1805,A,71,6.0NRT,283.8,21,D
9.646,-63.53,333.3,1.8,1.3,2017-04-27,1805,A,84,6.0NRT,301.1,52.3,D
9.599,-63.886,341,1.7,1.3,2017-04-27,1805,A,68,6.0NRT,292.3,74.9,D
8.754,-69.981,328.5,1,1,2017-04-27,1805,A,79,6.0NRT,302.2,15.7,D
9.688,-63.543,326.7,1.8,1.3,2017-04-27,1805,A,61,6.0NRT,297.6,23.2,D
9.733,-63.48,323.2,1.9,1.3,2017-04-27,1805,A,43,6.0NRT,295.7,20.4,D
9.69,-63.808,328.1,1.8,1.3,2017-04-27,1805,A,73,6.0NRT,297.5,33,D
8.889,-69.621,323.8,1,1,2017-04-27,1805,A,73,6.0NRT,298.7,11.7,D
9.495,-65.648,325.5,1.3,1.1,2017-04-27,1805,A,59,6.0NRT,287.4,18.7,D
9.265,-67.82,343.6,1,1,2017-04-27,1805,A,90,6.0NRT,302.9,37.3,D
9.41,-66.906,325.2,1.1,1.1,2017-04-27,1805,A,65,6.0NRT,298.3,14.3,D
9.193,-68.856,344.8,1,1,2017-04-27,1805,A,91,6.0NRT,302.4,38.8,D
9.191,-68.865,353.8,1,1,2017-04-27,1805,A,96,6.0NRT,301,57.5,D
9.2,-68.866,334.4,1,1,2017-04-27,1805,A,83,6.0NRT,301.7,20.4,D
9.154,-69.316,329.1,1,1,2017-04-27,1805,A,75,6.0NRT,299.1,17.6,D
9.153,-69.325,326.2,1,1,2017-04-27,1805,A,52,6.0NRT,300.1,13.7,D
9.163,-69.317,319.9,1,1,2017-04-27,1805,A,59,6.0NRT,298.9,8.2,D
9.162,-69.326,324.7,1,1,2017-04-27,1805,A,65,6.0NRT,300.3,13.2,D
9.976,-63.428,321.9,1.9,1.3,2017-04-27,1805,A,65,6.0NRT,297,23,D
9.974,-63.444,321.2,1.9,1.3,2017-04-27,1805,A,61,6.0NRT,295.4,21.1,D
9.89,-64.108,324,1.7,1.3,2017-04-27,1805,A,51,6.0NRT,300.5,19.3,D
9.978,-63.6,325.8,1.8,1.3,2017-04-27,1805,A,72,6.0NRT,299.3,21.3,D
9.292,-68.674,321.9,1,1,2017-04-27,1805,A,49,6.0NRT,300.9,9.2,D
9.75,-65.501,327.8,1.3,1.1,2017-04-27,1805,A,41,6.0NRT,288.9,22.3,D
10.032,-63.558,328.9,1.9,1.3,2017-04-27,1805,A,79,6.0NRT,301.6,36.5,D
10.03,-63.574,324.1,1.9,1.3,2017-04-27,1805,A,68,6.0NRT,297.3,23.3,D
10.027,-63.563,333.2,1.9,1.3,2017-04-27,1805,A,83,6.0NRT,299.8,53.2,D
9.857,-65.076,323,1.4,1.2,2017-04-27,1805,A,60,6.0NRT,293,13.4,D
9.89,-64.907,350.1,1.5,1.2,2017-04-27,1805,A,95,6.0NRT,298.2,84.9,D
9.346,-69.074,333.8,1,1,2017-04-27,1805,A,77,6.0NRT,302.5,18.8,D
9.97,-64.646,323.7,1.5,1.2,2017-04-27,1805,A,66,6.0NRT,293.3,16.3,D
10.134,-63.621,316.3,1.9,1.3,2017-04-27,1805,A,49,6.0NRT,292.8,16.3,D
9.438,-68.873,324.6,1,1,2017-04-27,1805,A,72,6.0NRT,298.2,11,D
9.45,-68.985,324.8,1,1,2017-04-27,1805,A,73,6.0NRT,299.6,12.3,D
9.449,-68.994,318,1,1,2017-04-27,1805,A,54,6.0NRT,299.4,5.3,D
10.3,-62.811,318,2.1,1.4,2017-04-27,1805,A,64,6.0NRT,298,26.1,D
10.298,-62.83,328.7,2.1,1.4,2017-04-27,1805,A,80,6.0NRT,298.7,60.8,D
10.301,-62.818,327.9,2.1,1.4,2017-04-27,1805,A,79,6.0NRT,298.5,57.7,D
10.298,-62.838,322.5,2.1,1.4,2017-04-27,1805,A,73,6.0NRT,298.6,38.7,D
9.916,-66.457,330.4,1.2,1.1,2017-04-27,1805,A,78,6.0NRT,303.8,20.5,D
9.919,-66.452,326.8,1.2,1.1,2017-04-27,1805,A,75,6.0NRT,303.2,15.1,D
9.918,-66.463,327,1.2,1.1,2017-04-27,1805,A,74,6.0NRT,303.1,16.3,D
10.109,-65.323,310.6,1.4,1.2,2017-04-27,1805,A,31,6.0NRT,294.5,9.4,D
8.865,-73.89,317.6,1.7,1.3,2017-04-27,1805,A,58,6.0NRT,293.2,21.2,D
9.595,-69.129,327.7,1,1,2017-04-27,1805,A,79,6.0NRT,300,15.7,D
9.594,-69.138,323.5,1,1,2017-04-27,1805,A,73,6.0NRT,299.8,11.1,D
10.118,-65.65,317.4,1.3,1.1,2017-04-27,1805,A,42,6.0NRT,298,9.1,D
9.791,-68.009,320.8,1,1,2017-04-27,1805,A,53,6.0NRT,297.7,8.9,D
10.413,-63.39,321.6,1.9,1.4,2017-04-27,1805,A,64,6.0NRT,302.6,20.6,D
10.381,-63.65,323.4,1.9,1.3,2017-04-27,1805,A,73,6.0NRT,301.3,23.7,D
10.166,-65.675,318,1.3,1.1,2017-04-27,1805,A,60,6.0NRT,298,9.3,D
10.164,-65.687,321.8,1.3,1.1,2017-04-27,1805,A,70,6.0NRT,298.8,14.1,D
9.922,-67.468,324.6,1.1,1,2017-04-27,1805,A,73,6.0NRT,297.8,13.6,D
10.13,-66.015,321,1.3,1.1,2017-04-27,1805,A,56,6.0NRT,299.3,13.5,D
10.622,-62.334,321.8,2.4,1.5,2017-04-27,1805,A,63,6.0NRT,298.1,34.1,D
10.409,-64.001,318.7,1.7,1.3,2017-04-27,1805,A,44,6.0NRT,295.5,13.9,D
10.406,-64.016,327.1,1.7,1.3,2017-04-27,1805,A,78,6.0NRT,298.5,33.5,D
10.394,-64.11,322.6,1.7,1.3,2017-04-27,1805,A,72,6.0NRT,299,16.3,D
10.51,-63.314,321.6,2,1.4,2017-04-27,1805,A,46,6.0NRT,302.5,20.1,D
10.416,-64.007,321.9,1.7,1.3,2017-04-27,1805,A,53,6.0NRT,298.1,20.7,D
10.633,-62.319,322.6,2.4,1.5,2017-04-27,1805,A,39,6.0NRT,297.5,40.4,D
10.512,-63.32,321.2,2,1.4,2017-04-27,1805,A,39,6.0NRT,302.7,20.5,D
10.603,-62.895,321.9,2.1,1.4,2017-04-27,1805,A,69,6.0NRT,298.3,31.8,D
9.934,-68.563,330.7,1,1,2017-04-27,1805,A,82,6.0NRT,298.7,22.9,D
9.933,-68.572,322.1,1,1,2017-04-27,1805,A,72,6.0NRT,299.2,13.1,D
10.222,-66.544,322.2,1.2,1.1,2017-04-27,1805,A,69,6.0NRT,300.8,14.3,D
10.304,-66.397,319.7,1.2,1.1,2017-04-27,1805,A,58,6.0NRT,301.5,10.3,D
9.823,-70.225,316.1,1,1,2017-04-27,1805,A,52,6.0NRT,297.6,6.1,D
10.138,-68.288,347.5,1,1,2017-04-27,1805,A,93,6.0NRT,299.6,50.7,D
10.473,-66.121,318,1.3,1.1,2017-04-27,1805,A,46,6.0NRT,299.6,7.1,D
10.272,-69.288,325.3,1,1,2017-04-27,1805,A,70,6.0NRT,304.3,12.1,D
9.754,-73.659,315.1,1.6,1.2,2017-04-27,1805,A,29,6.0NRT,294,8.8,D
10.465,-69.102,325.3,1,1,2017-04-27,1805,A,69,6.0NRT,299.5,16,D
10.474,-69.1,316.7,1,1,2017-04-27,1805,A,54,6.0NRT,299,8,D
10.473,-69.109,327.9,1,1,2017-04-27,1805,A,78,6.0NRT,299.1,19.6,D
10.648,-69.175,326,1,1,2017-04-27,1805,A,76,6.0NRT,301,12.5,D
10.794,-69.12,317.2,1,1,2017-04-27,1805,A,61,6.0NRT,295.9,6.8,D
11.267,-68.766,331.2,1,1,2017-04-27,1805,A,80,6.0NRT,298.3,20.8,D
11.266,-68.775,333,1,1,2017-04-27,1805,A,82,6.0NRT,300.2,23.1,D
11.228,-69.628,338.5,1,1,2017-04-27,1805,A,86,6.0NRT,300.2,32.4,D
11.226,-69.637,327.8,1,1,2017-04-27,1805,A,73,6.0NRT,301.4,16.6,D
19.667,-72.018,317.7,1,1,2017-04-27,1805,A,64,6.0NRT,298,7.3,D
22.645,-80.344,336.7,2.8,1.6,2017-04-27,1805,A,81,6.0NRT,294.3,145.8,D
22.632,-80.346,325.5,2.8,1.6,2017-04-27,1805,A,45,6.0NRT,296.5,79.4,D
22.646,-80.349,324.1,2.8,1.6,2017-04-27,1805,A,57,6.0NRT,294.1,77.7,D
-34.743,-56.381,316.4,1.1,1,2017-04-27,1750,A,77,6.0NRT,294.2,14.8,D
-34.745,-56.393,311.7,1.1,1,2017-04-27,1750,A,51,6.0NRT,294.1,9.8,D
-35.667,-71.508,309.4,4.6,2,2017-04-27,1750,A,65,6.0NRT,291.6,77.4,D
-35.265,-65.226,311.9,1.8,1.3,2017-04-27,1750,A,70,6.0NRT,295.6,21.1,D
-35.258,-65.214,307.1,1.8,1.3,2017-04-27,1750,A,61,6.0NRT,295.6,12.9,D
-35.26,-65.234,306.3,1.8,1.3,2017-04-27,1750,A,58,6.0NRT,295.6,11.7,D
-35.669,-71.516,309.1,4.6,2,2017-04-27,1750,A,64,6.0NRT,291.6,74.6,D
-34.263,-59.956,319.1,1,1,2017-04-27,1750,A,78,6.0NRT,296.2,14.9,D
-33.364,-54.376,307.4,1.4,1.2,2017-04-27,1750,A,65,6.0NRT,291.4,12.9,D
-33.893,-58.018,325.7,1,1,2017-04-27,1750,A,84,6.0NRT,295.4,21.2,D
-33.895,-58.029,321.1,1,1,2017-04-27,1750,A,80,6.0NRT,295.4,16.3,D
-33.884,-58.02,329.6,1,1,2017-04-27,1750,A,86,6.0NRT,295.6,25.8,D
-33.886,-58.031,315.2,1,1,2017-04-27,1750,A,63,6.0NRT,294.8,10.6,D
-33.188,-54.049,303.8,1.5,1.2,2017-04-27,1750,A,57,6.0NRT,292.4,8.6,D
-32.985,-53.769,303.7,1.6,1.2,2017-04-27,1750,A,57,6.0NRT,291.4,8.6,D
-33.542,-59.989,308.4,1,1,2017-04-27,1750,A,66,6.0NRT,296.4,5.4,D
-33.544,-60,314.7,1,1,2017-04-27,1750,A,74,6.0NRT,297,10,D
-33.261,-60.286,309.6,1,1,2017-04-27,1750,A,51,6.0NRT,295.7,6.9,D
-31.802,-57.918,314.7,1.1,1,2017-04-27,1750,A,74,6.0NRT,294.6,12.1,D
-31.804,-57.929,305.8,1.1,1,2017-04-27,1750,A,60,6.0NRT,295,5,D
-32.262,-62.111,317.8,1.1,1.1,2017-04-27,1750,A,74,6.0NRT,298.1,15.5,D
-31.855,-59.554,324.2,1,1,2017-04-27,1750,A,82,6.0NRT,295.7,19.7,D
-30.596,-52.758,301.7,2.1,1.4,2017-04-27,1750,A,49,6.0NRT,289.9,13.8,D
-30.597,-52.763,300.8,2.1,1.4,2017-04-27,1750,A,42,6.0NRT,289.7,12.4,D
-31.892,-63.708,319.2,1.3,1.1,2017-04-27,1750,A,76,6.0NRT,300.5,19.1,D
-31.894,-63.723,311.7,1.3,1.1,2017-04-27,1750,A,66,6.0NRT,299.6,9.1,D
-30.861,-56.515,305.5,1.2,1.1,2017-04-27,1750,A,60,6.0NRT,292.7,7.2,D
-30.476,-60.067,305.6,1,1,2017-04-27,1750,A,58,6.0NRT,295.3,5,D
-30.221,-62.778,313.4,1.2,1.1,2017-04-27,1750,A,69,6.0NRT,297.2,11.6,D
-29.808,-61.008,306,1,1,2017-04-27,1750,A,57,6.0NRT,295.4,5.1,D
53.811,59.448,322.2,1,1,2017-04-27,1750,T,100,6.0NRT,273.9,25.4,N
54.914,61.555,303.5,1.1,1,2017-04-27,1750,T,55,6.0NRT,273.7,12.1,N
53.731,50.808,300.5,1.6,1.2,2017-04-27,1750,T,28,6.0NRT,279.4,14.6,N
56.082,63.533,302.9,1.3,1.1,2017-04-27,1750,T,52,6.0NRT,273.6,14.4,N
55.471,50.833,303.5,1.4,1.2,2017-04-27,1750,T,40,6.0NRT,273.3,14.5,N
57.946,60.058,325.5,1.1,1,2017-04-27,1750,T,100,6.0NRT,278.6,31.7,N
57.944,60.04,300,1.1,1,2017-04-27,1750,T,7,6.0NRT,277.6,8.2,N
52.746,-103.963,303.4,1,1,2017-04-27,1805,T,53,6.0NRT,288.4,3.9,D
-15.122,47.354,304.4,1.7,1.3,2017-04-27,1910,T,60,6.0NRT,294.2,8.2,N
25.535,53.155,312.8,3.5,1.8,2017-04-27,1920,T,80,6.0NRT,294.4,61.9,N
25.529,53.149,315.7,3.5,1.8,2017-04-27,1920,T,89,6.0NRT,294.3,77.2,N
25.637,49.393,301.6,1.9,1.3,2017-04-27,1920,T,31,6.0NRT,282.3,13.6,N
27.019,49.583,311.1,2,1.4,2017-04-27,1920,T,82,6.0NRT,295.5,23.3,N
27.017,49.563,306.7,2,1.4,2017-04-27,1920,T,68,6.0NRT,294.8,14.7,N
27.022,49.576,315.2,2,1.4,2017-04-27,1920,T,91,6.0NRT,295.7,30.8,N
27.059,49.571,321.5,2,1.4,2017-04-27,1920,T,100,6.0NRT,295.7,47.4,N
27.5,52.652,308.8,3.4,1.7,2017-04-27,1920,T,75,6.0NRT,296.9,35.8,N
27.513,52.618,322.3,3.4,1.7,2017-04-27,1920,T,100,6.0NRT,297,97.1,N
28.371,49.622,305.1,2.1,1.4,2017-04-27,1920,T,20,6.0NRT,292.2,16,N
28.496,49.71,324,2.1,1.4,2017-04-27,1920,T,100,6.0NRT,292.9,63.2,N
28.498,49.726,313.8,2.2,1.4,2017-04-27,1920,T,83,6.0NRT,292.7,34.4,N
28.496,49.704,320.7,2.1,1.4,2017-04-27,1920,T,100,6.0NRT,292.7,52.7,N
30.041,50.632,309.2,2.6,1.6,2017-04-27,1920,T,77,6.0NRT,293.9,28.9,N
30.253,50.78,304.4,2.7,1.6,2017-04-27,1920,T,60,6.0NRT,291.3,23.7,N
30.293,50.749,300.5,2.7,1.6,2017-04-27,1920,T,21,6.0NRT,290.5,13.1,N
30.297,50.743,308.4,2.7,1.6,2017-04-27,1920,T,74,6.0NRT,290.8,34.2,N
30.386,49.871,304.6,2.3,1.5,2017-04-27,1920,T,61,6.0NRT,294,14.8,N
30.161,47.407,302.5,1.6,1.2,2017-04-27,1920,T,41,6.0NRT,290.4,8.1,N
30.172,47.405,305.8,1.6,1.2,2017-04-27,1920,T,66,6.0NRT,290.7,11.9,N
30.395,49.864,310.2,2.3,1.5,2017-04-27,1920,T,79,6.0NRT,294.3,26.7,N
30.174,47.416,305.5,1.6,1.2,2017-04-27,1920,T,24,6.0NRT,291.2,10.8,N
30.205,47.395,302.2,1.6,1.2,2017-04-27,1920,T,47,6.0NRT,290.7,8.6,N
30.216,47.393,315.5,1.6,1.2,2017-04-27,1920,T,91,6.0NRT,290.4,26.7,N
30.282,47.361,324.1,1.6,1.2,2017-04-27,1920,T,100,6.0NRT,292.4,43,N
30.313,47.34,301.6,1.6,1.2,2017-04-27,1920,T,42,6.0NRT,291.3,8.3,N
30.358,47.334,315.3,1.6,1.2,2017-04-27,1920,T,91,6.0NRT,291.4,24.8,N
30.36,47.345,309.5,1.6,1.2,2017-04-27,1920,T,78,6.0NRT,292,17.7,N
30.358,47.328,308.2,1.6,1.2,2017-04-27,1920,T,74,6.0NRT,290.9,16,N
